time,max_spot_return,min_spot_return,max_futures_return,min_futures_return
2025-05-27T16:19:37.490000Z,5.8782228721554475,-0.979671810728,0,-17.837691127375876
2025-05-27T16:19:37.502000Z,0,0,0.39176126073847684,-0.09794271330854087
2025-05-27T16:19:37.525000Z,0.9800558639661006,-5.882353110795435,8.625929292529477,-7.35752192622563
2025-05-27T16:19:37.529999Z,3.921953069787598,-2.94228223889359,8.437056328518544,-3.729292655298977
2025-05-27T16:19:37.540999Z,0,-0.9804402184432348,0,-4.021520090686792
2025-05-27T16:19:37.605000Z,0,0,0.6868704712204021,0
2025-05-27T16:19:37.625000Z,0,0,0,0
2025-05-27T16:19:37.680000Z,0,-12.757846773152615,0.7849678657789738,-1.1775673434932799
2025-05-27T16:19:37.690000Z,0,-10.800150093959182,0.5887316758945715,-30.374545087918925
2025-05-27T16:19:37.700000Z,2.944207293458234,-9.820289505695357,-2.159466816404887,-7.854842914269966
2025-05-27T16:19:37.766000Z,0,0,0,0
2025-05-27T16:19:37.819000Z,0,0,0,-0.2937303262084967
2025-05-27T16:19:37.819999Z,10.764790392170376,-4.896919935277744,6.557922841752273,-8.802076317859786
2025-05-27T16:19:37.934000Z,0,-0.9765148193885409,0,0
2025-05-27T16:19:37.940000Z,6.840471054121444,0,11.82544025541521,-0.09765863424160415
2025-05-27T16:19:37.950000Z,0.9776604593003668,-1.9556077113280779,5.086718882609809,-2.446459251745914
2025-05-27T16:19:38.025000Z,5.863383340072303,0,0.6842519418315263,-6.94291679276926
2025-05-27T16:19:38.029999Z,2.9309755473372334,-1.9544610635868764,-2.0528963017296675,-5.67092979333772
2025-05-27T16:19:38.075000Z,0,0,0,0
2025-05-27T16:19:38.144000Z,4.866416953306363,-4.863103175956063,4.378432882901073,-7.100897440674991
2025-05-27T16:19:38.150000Z,5.83903786520068,0,0,-2.7227421984798994
2025-05-27T16:19:38.161999Z,0,0,0.2920091691072102,0.2920091691072102
2025-05-27T16:19:38.170000Z,-1.9468509747122553,-6.815637282486797,0.1946680423259295,-2.823112548986373
2025-05-27T16:19:38.219000Z,0,-3.895218668397149,5.063833624943115,0
2025-05-27T16:19:38.220000Z,4.867838289182025,-3.8959774526103885,-3.115901835353263,-7.986442951333217
2025-05-27T16:19:38.265000Z,0.9732833722209122,-3.894081046094122,0.194736278400498,-0.09736956130268482
2025-05-27T16:19:38.269999Z,-0.9737572430923436,-10.716738359417555,-2.2396961897053203,-12.470659228904779
2025-05-27T16:19:38.279999Z,11.691349733897738,2.924119129952274,5.357986694249917,-2.7288054823371155
2025-05-27T16:19:38.305000Z,0,0,0,0
2025-05-27T16:19:38.361000Z,0,0,1.4577188669218089,0
2025-05-27T16:19:38.403000Z,0,-0.9706381953789034,6.502487187747263,0
2025-05-27T16:19:38.410000Z,8.729342661717432,0.970355636100706,4.460779158734773,-3.5876594375228166
2025-05-27T16:19:38.433000Z,0,0,0,-0.09697863076141289
2025-05-27T16:19:38.500000Z,0,0,0,0
2025-05-27T16:19:38.536000Z,0,-3.8688461649050154,7.739564068431903,0
2025-05-27T16:19:38.572000Z,0,0,0,0
2025-05-27T16:19:38.588999Z,-4.826022003805441,-16.417986207568624,0,0
2025-05-27T16:19:38.589999Z,19.31248186191059,17.382911185399585,3.2825820698878516,0.9655771745009645
2025-05-27T16:19:38.634000Z,4.826953803234169,-0.9656704174387798,0.1930576470199341,-2.7997547983860116
2025-05-27T16:19:38.641000Z,0.9653907426487862,-14.488788411335385,1.837238954234266,-4.6392951053864095
2025-05-27T16:19:38.650000Z,1.931807211645875,-2.8993441456659497,7.057340283775915,-5.125502387253178
2025-05-27T16:19:38.660000Z,3.8651077879992,3.8651077879992,-0.4833322862074496,-0.4833322862074496
2025-05-27T16:19:38.693000Z,6.774084548002435,-6.770153554209735,13.052220686256,-13.061210550744384
2025-05-27T16:19:38.700000Z,3.8707180665165097,-3.8718420772143602,16.151420628762736,-2.9042188823469317
2025-05-27T16:19:38.710000Z,1.9352654472548636,-7.742934959042991,2.5157625474037104,-2.6125667456655677
2025-05-27T16:19:38.727999Z,-0.9681948015494157,-0.9681948015494157,-0.0967890241243552,-0.0967890241243552
2025-05-27T16:19:38.736000Z,0.9681948015494157,-3.8737168797409183,-4.743810142935345,-9.296110828365123
2025-05-27T16:19:38.740000Z,0.9687575691774697,0,0,0
2025-05-27T16:19:38.772000Z,0,0,0,0
2025-05-27T16:19:38.805000Z,1.9374212983214179,0,3.293233403778295,-3.681956516992102
2025-05-27T16:19:38.809999Z,0.9682885507444894,-2.905428328996429,16.374117082449402,0
2025-05-27T16:19:38.861000Z,0,0,1.2579772709786496,0
2025-05-27T16:19:38.869999Z,15.474639915957766,-2.904303229667171,10.833440864734811,-2.4203581280035635
2025-05-27T16:19:38.880000Z,2.8986907783057347,-10.625453788861705,5.986645871067786,-9.758878843704188
2025-05-27T16:19:38.903000Z,3.8632413074646266,1.931807211645875,12.170739570671607,8.115472012275582
2025-05-27T16:19:38.926000Z,0,-0.9655771745009645,1.3525132615210822,-1.4493243758240126
2025-05-27T16:19:38.992000Z,0,-7.721262810016505,5.408955817074457,-6.3785990507270185
2025-05-27T16:19:39.000000Z,-0.9654839495798484,-9.65903677916824,-1.3529053663319246,-12.472988897527237
2025-05-27T16:19:39.042000Z,9.671554475190192,0,0,-3.4836462516052435
2025-05-27T16:19:39.055000Z,1.9349845261595888,1.9349845261595888,0,0
2025-05-27T16:19:39.066999Z,0.9675390651420201,-2.9031790013744896,2.903094719339805,-4.840364864393543
2025-05-27T16:19:39.069999Z,3.8710926642337995,0,7.552139163387039,-11.914767915270907
2025-05-27T16:19:39.079999Z,0.9678199862372949,-7.7455589570796235,3.290386655190325,-3.5854276975610944
2025-05-27T16:19:39.094000Z,0,-7.748184407003755,0.2903951794630544,-1.0648544789626513
2025-05-27T16:19:39.174000Z,1.9408996267689105,0,5.627384043829231,0
2025-05-27T16:19:39.181999Z,7.769442328688925,0,2.427125567119326,-9.229051171240066
2025-05-27T16:19:39.190000Z,0.9714868614052463,-6.799087241669,2.7200575265551308,-1.6518245411267785
2025-05-27T16:19:39.223000Z,0,0,0,0
2025-05-27T16:19:39.246000Z,18.42424763604189,0,22.108671140506075,0
2025-05-27T16:19:39.250000Z,18.395706402700718,1.9379845021871844,26.041807438308417,6.97694728728937
2025-05-27T16:19:39.259999Z,1.9351717525273315,-5.807763206515659,7.836498163764638,-3.9689646847529403
2025-05-27T16:19:39.308000Z,2.9031790013744896,-0.9679136628593099,0,0
2025-05-27T16:19:39.355000Z,2.904865670392276,0,4.650525420997198,-0.19375151369072086
2025-05-27T16:19:39.361000Z,0.9685699072914389,-6.782617381286826,5.329948134957796,-7.5637100693004555
2025-05-27T16:19:39.369999Z,0.9692270421934879,-7.75720003991065,3.0054049039796027,-17.274346075240032
2025-05-27T16:19:39.380000Z,0.9699791462081109,-1.9402405959212388,5.627899001616754,-0.09706052209068616
2025-05-27T16:19:39.453000Z,7.761715728755725,-1.9413706137472175,2.7179716333414206,0
2025-05-27T16:19:39.463000Z,5.819028386486735,0,7.855932535942856,-3.2021580878272005
2025-05-27T16:19:39.471999Z,0,-9.693680479894162,0,-4.072529873022646
2025-05-27T16:19:39.506000Z,12.591410448501428,-2.9079629924311234,5.717469933110841,-6.690682262804337
2025-05-27T16:19:39.509999Z,0.9685699072914389,-8.721353331524462,1.4533545871664444,-1.5504486378636884
2025-05-27T16:19:39.549000Z,0,0,0,0
2025-05-27T16:19:39.556999Z,0.9689453037964313,0,4.360824361806515,-4.070832541458458
2025-05-27T16:19:39.591000Z,20.30261247491616,-0.9678199862372949,14.783682669374798,-6.674308513749949
2025-05-27T16:19:39.599999Z,6.763612026525756,0,1.3518472046980534,-2.317877607125318
2025-05-27T16:19:39.657000Z,0,0,0,0
2025-05-27T16:19:39.660000Z,2.8944956543419664,-0.9650180948383991,0,-6.561315911364218
2025-05-27T16:19:39.670000Z,14.438215084058292,-0.9638089738039923,14.927377103082229,-11.655063329554238
2025-05-27T16:19:39.680000Z,0.9617696569064194,-49.18168744161733,1.442814067056375,-45.60384689015873
2025-05-27T16:19:39.693000Z,0.9653907426532271,-14.492056060326775,9.936858358807754,-13.135656498297621
2025-05-27T16:19:39.701999Z,3.8651077879992,-1.9331142530720768,10.15659940991398,-0.38966532450501745
2025-05-27T16:19:39.732000Z,2.902336401158223,-0.9676326873853114,0.8716073898451526,-14.634976322480675
2025-05-27T16:19:39.740000Z,0.9674454610131278,-7.74181073075475,0.48442337819754044,-6.298785511731353
2025-05-27T16:19:39.750999Z,0.9675390651420201,-4.839100021842846,0.8713467360133009,-7.7483832931468655
2025-05-27T16:19:39.759999Z,2.9031790013744896,-1.9362021047397704,10.169443155141344,-7.076283598648203
2025-05-27T16:19:39.773000Z,10.640685951348594,0,15.691595625781929,-0.8724776917823363
2025-05-27T16:19:39.779999Z,1.9342359828211642,-3.867349946684584,0,-6.28677171139902
2025-05-27T16:19:39.789999Z,16.427505264582365,-0.9671647572728759,-3.3857479682453118,-3.676008283393095
2025-05-27T16:19:39.815000Z,0,0,0,0
2025-05-27T16:19:39.819999Z,7.733204831978924,7.733204831978924,6.67301756361649,5.706198783372862
2025-05-27T16:19:39.832999Z,0.9668842163712554,-10.641901067214299,6.5745586295307135,-13.45263472838365
2025-05-27T16:19:39.841000Z,0.9673518749986343,-7.742185618511144,2.8091384363460037,-2.616114310045603
2025-05-27T16:19:39.851999Z,19.40597919008802,-13.591871396059219,0.9684480033378406,-28.545094386278613
2025-05-27T16:19:39.861000Z,0,-5.819592792764006,0,-12.835652170632983
2025-05-27T16:19:39.871000Z,0.9722411579282664,-8.739326081030896,0,-9.629122940437718
2025-05-27T16:19:39.881000Z,10.682205434333625,-0.9716756554301043,13.896111811333434,2.9168692477110625
2025-05-27T16:19:39.891000Z,2.907681144792562,-17.463863951485692,10.296761315786718,-0.09718975814809738
2025-05-27T16:19:39.900000Z,-0.9710151971509262,-9.7138308977751109,0,-14.088641678751124
2025-05-27T16:19:39.911000Z,0,-13.605915333800844,4.084017923511318,0
2025-05-27T16:19:39.920000Z,0,-11.668706374541316,5.155560327883002,-4.9634360306560765
2025-05-27T16:19:39.931999Z,0.9725261374038396,0,0.8752067284589771,-0.5838166039140447
2025-05-27T16:19:39.940999Z,1.945336062938452,1.945336062938452,0,-8.457482216037704
2025-05-27T16:19:39.964999Z,0.9735676393773929,-2.9219356654452966,6.537283603145205,-4.679525951583052
2025-05-27T16:19:39.970000Z,-3.8963569555861,-14.626022933681426,15.787118575372183,-8.979464958778216
2025-05-27T16:19:39.980000Z,21.448774918835234,-1.9521717973169928,-0.0019279122120963166,-20.473031504124606
2025-05-27T16:19:39.990000Z,4.873531944991072,-0.9749914695955653,0.486918923225943,-3.310937767944111
2025-05-27T16:19:40.000000Z,0,-2.9244041734965975,12.471380775607166,-1.9500589954635217
2025-05-27T16:19:40.009999Z,0,-4.878763511428907,0.09753195390871383,-13.274012292079362
2025-05-27T16:19:40.020999Z,6.831601337409232,0,33.293540898928775,-11.023490418335946
2025-05-27T16:19:40.029999Z,63.19614322854328,4.878286842440183,67.39598865356021,-55.28579150070102
2025-05-27T16:19:40.039999Z,6.773429065392023,-15.499373440932551,-1.7468058263103714,-7.864053255812742
2025-05-27T16:19:40.049999Z,0.9685699072914389,-14.540381718011197,36.88738468852648,-1.8450453302287784
2025-05-27T16:19:40.059999Z,8.732353924130187,-0.970732418372755,1.3589066646169101,-8.060170088368679
2025-05-27T16:19:40.088000Z,8.730659719340395,0,2.3248605188408433,-9.013943144018377
2025-05-27T16:19:40.089999Z,12.596761461174388,-4.849895822305328,12.680508633953202,-0.0968583978666615
2025-05-27T16:19:40.099999Z,10.6444301193509,-3.874467309219476,11.995048644530826,0
2025-05-27T16:19:40.111000Z,4.831711734429867,-0.9666972794963868,0.38639503100679207,-5.314419156210448
2025-05-27T16:19:40.121000Z,0.9664169736023354,-1.9323671557724964,0.09656844047079005,-5.216081102750181
2025-05-27T16:19:40.130000Z,0,0,3.1881747969464413,-0.28988448105504716
2025-05-27T16:19:40.150000Z,3.8632413074690675,-0.9660435693126246,3.4801858134647645,-2.0292698080437432
2025-05-27T16:19:40.171999Z,12.542816058975781,-6.72464414471996,25.642380144526022,-0.7722902270534959
2025-05-27T16:19:40.180999Z,12.508466597087597,-0.9634369031186196,8.366618973223439,-5.003030786401297
2025-05-27T16:19:40.190999Z,0,-3.849855677962033,3.751641387093052,-8.278839376818503
2025-05-27T16:19:40.200000Z,3.850967603193922,-1.9264112093164698,2.022020775931388,-3.8540836584166627
2025-05-27T16:19:40.242000Z,5.783132691297155,-7.716049765544852,4.536263644352445,-0.8688810265988778
2025-05-27T16:19:40.250000Z,2.892821002768997,-4.823228762775855,0.8686713676908653,-2.9926679858238714
2025-05-27T16:19:40.302000Z,0,0,0,-0.09663936604287215
2025-05-27T16:19:40.334000Z,1.9312475919397443,0,0,0
2025-05-27T16:19:40.357000Z,0,0,0,0
2025-05-27T16:19:40.378000Z,0,-2.899251047123741,0,0
2025-05-27T16:19:40.380000Z,11.591964203758742,3.8654813005445376,14.29565192074378,-6.575130772561444
2025-05-27T16:19:40.391000Z,9.654373641128089,0,9.361173049815541,1.9308560510244988
2025-05-27T16:19:40.403000Z,7.722753545329475,1.9312475919397443,0,-0.7722156802225655
2025-05-27T16:19:40.411000Z,-4.826022003805441,-5.791505953389731,-3.0894591761310153,-5.214016165706603
2025-05-27T16:19:40.423000Z,4.8264878585513316,0,2.992032529305355,-0.38613393060327184
2025-05-27T16:19:40.430999Z,14.46001749905168,-0.9646457346024206,17.14484141199346,-7.139411784202743
2025-05-27T16:19:40.440000Z,23.117491582200778,6.744712882751358,13.771387548944247,5.684199523932065
2025-05-27T16:19:40.450999Z,4.814868406368689,-1.9265966729475892,5.102163716852459,-6.549987230521914
2025-05-27T16:19:40.467000Z,0,-33.63285734149457,4.233130078028502,0
2025-05-27T16:19:40.470000Z,32.67348668790415,29.79482236826314,3.270048310439755,0.6733326602548217
2025-05-27T16:19:40.492000Z,0,0,-2.9779773989879743,-2.9779773989879743
2025-05-27T16:19:40.515000Z,0,0,0,0
2025-05-27T16:19:40.519999Z,5.762028393356822,-1.9214141667367457,14.788485383396832,-1.0570495852046946
2025-05-27T16:19:40.529999Z,0.9600153609845563,-3.840983338943005,-3.647113062541507,-7.87174851053507
2025-05-27T16:19:40.611000Z,2.8817983211348874,-0.9608455448173459,7.871603435214425,-8.441166533201816
2025-05-27T16:19:40.622999Z,4.800537752411849,0,0.48052665730935473,-4.518079604669545
2025-05-27T16:19:40.630000Z,0,0,3.753302228193256,0.6737733717665506
2025-05-27T16:19:40.644000Z,2.8850315149409056,-2.8858640958295823,4.04476208831106,-6.648519985708035
2025-05-27T16:19:40.650000Z,0,-3.849485178899492,1.9279623830659176,-6.0745260889172314
2025-05-27T16:19:40.660000Z,0.9629736634098052,-2.889477506258231,1.2548153018032693,-5.109640459974862
2025-05-27T16:19:40.673000Z,1.9266894851943661,0.9632519392877015,0,-1.445831910102946
2025-05-27T16:19:40.680000Z,2.890034218854254,-3.853564702187562,-4.722686814617738,-10.893885971539063
2025-05-27T16:19:40.769000Z,5.782575334611906,0,7.429169963146798,0
2025-05-27T16:19:40.770999Z,0,-7.711587041119294,4.824811202244206,-2.3167365008935903
2025-05-27T16:19:40.782000Z,0,0,5.786311677167255,5.786311677167255
2025-05-27T16:19:40.818000Z,0,-3.8610039089670423,6.184889738896082,-1.2567732845880641
2025-05-27T16:19:40.819999Z,-1.9308746922330755,-29.00234051468331,5.026145728712628,-30.113067707051577
2025-05-27T16:19:40.831000Z,-1.9361084281177554,-6.778020109408089,6.396092786955521,-4.751261840270082
2025-05-27T16:19:40.858000Z,0,0,4.1682621374050655,0
2025-05-27T16:19:40.859999Z,-3.876720343187756,-3.876720343187756,10.272513210964895,-2.133354028495127
2025-05-27T16:19:40.898000Z,0,-0.9698850693817818,0.0970426259749857,-0.19408807717447019
2025-05-27T16:19:40.903000Z,1.941935787179716,-2.911066926576389,1.0675621258471324,-4.271388557435252
2025-05-27T16:19:40.910000Z,13.588277350429223,0,3.983270317551302,-2.8180440290936914
2025-05-27T16:19:40.924999Z,-1.941182186042667,-2.911914604415422,-0.09718409096581837,-0.19436912641168647
2025-05-27T16:19:40.934000Z,0.9710151971509262,0.9710151971509262,0.6803812081335181,0.6803812081335181
2025-05-27T16:19:40.956000Z,0.9721479616864315,-4.8621579214325195,0,-7.105971748582185
2025-05-27T16:19:40.960000Z,0,-9.731225198099658,10.409118159162567,-11.00490781273944
2025-05-27T16:19:40.970000Z,-0.9737572430923436,-0.9737572430923436,-0.38973819341592275,-3.8005954723629998
2025-05-27T16:19:41.019000Z,0,0,0,0
2025-05-27T16:19:41.032000Z,18.440341033691965,-19.447691854863614,25.383562949814475,-11.107323205572506
2025-05-27T16:19:41.069000Z,0.9709209192543256,0.9709209192543256,8.345544837062846,8.345544837062846
2025-05-27T16:19:41.072999Z,2.9116319902877663,0.9706381953744625,2.3282887183162515,0
2025-05-27T16:19:41.104000Z,5.822981530991811,0,4.269109179388941,0
2025-05-27T16:19:41.111000Z,0,-3.8804812283599333,-0.388281659562395,-0.388281659562395
2025-05-27T16:19:41.127000Z,0.9701673546302914,0,4.564281180683416,4.564281180683416
2025-05-27T16:19:41.134999Z,-1.940428840860875,-2.910784476961581,2.0386865104704555,0.3883532850323945
2025-05-27T16:19:41.144000Z,0,-2.91134943101401,2.0387656800702203,0
2025-05-27T16:19:41.150000Z,0,0,-1.746101633974817,-3.2034947489112398
2025-05-27T16:19:41.161999Z,5.822416467253788,4.852249112623497,0.5818407503532796,0.5818407503532796
2025-05-27T16:19:41.177999Z,1.9406171223312896,0,0,-2.230378737251293
2025-05-27T16:19:41.183000Z,-1.9406171223312896,-1.9406171223312896,-4.1682621374050655,-4.1682621374050655
2025-05-27T16:19:41.207000Z,4.851778271874885,-1.9413706137472175,1.067178913558564,-3.978670497271075
2025-05-27T16:19:41.252000Z,5.81451707437175,0,2.324207600938877,-3.0997840086222084
2025-05-27T16:19:41.259999Z,8.715441407729507,-5.810012751799043,1.645891042345582,-2.3249571733119367
2025-05-27T16:19:41.269999Z,9.676326873000463,-4.842380608884866,16.741620593467843,0.6789145417496201
2025-05-27T16:19:41.279999Z,7.739189706201799,-4.837414694480735,2.707223468823017,-3.67526166197063
2025-05-27T16:19:41.289999Z,5.804953723380635,-2.902898080279215,1.54788184417054,-5.323344928434004
2025-05-27T16:19:41.299999Z,0.0020614119344841697,-7.742934959042991,2.804878506319497,-9.390535611721873
2025-05-27T16:19:41.312000Z,0,-9.683729558895848,1.064864787378994,-6.579431799460522
2025-05-27T16:19:41.319999Z,10.64808193149247,4.841442844507604,1.160620159343928,-6.095466806370631
2025-05-27T16:19:41.338000Z,3.8725917804116605,3.8725917804116605,0,0
2025-05-27T16:19:41.341000Z,0.9684761036066192,-0.9683823180983708,0.09677029152221905,-4.355632627697226
2025-05-27T16:19:41.351999Z,24.160436976052857,0,23.775937591623553,1.4513717907860268
2025-05-27T16:19:41.359999Z,13.504763554608168,-1.9308746922330755,36.771922918972244,6.181962390314766
2025-05-27T16:19:41.372999Z,0.9647387977151922,-2.8947749514651733,2.603676985186709,-7.4290266085874634
2025-05-27T16:19:41.380000Z,-1.9294775595035674,-3.8595137491803655,3.4732272418613874,1.0613443875229223
2025-05-27T16:19:41.391999Z,19.277114403322138,0,15.331880290467836,-0.38601096275847624
2025-05-27T16:19:41.401000Z,-1.9280818836797664,-3.854307450650296,1.7329354043571499,-2.888834761014536
2025-05-27T16:19:41.413000Z,1.9255764887970983,0.9628809405182182,5.96572424292674,3.4632939851109157
2025-05-27T16:19:41.421000Z,0.96251022741356,-11.557354652533824,1.829095132488412,-8.283249048117725
2025-05-27T16:19:41.430000Z,1.927989608261349,-6.752147890010107,3.662925050584853,-5.598478713970678
2025-05-27T16:19:41.460000Z,7.710100613245174,0,7.803806919444156,-11.958378557563876
2025-05-27T16:19:41.470000Z,24.109831039744734,-1.9266894851943661,0.28899924380709763,-65.31215156925008
2025-05-27T16:19:41.480000Z,14.486457697833188,-1.933114253067636,15.357796132704493,-9.284063991907843
2025-05-27T16:19:41.490999Z,3.8647343476228,0,2.3188853994815517,2.2222759095313904
2025-05-27T16:19:41.500000Z,0.9662302534207967,0,2.02860331357968,-10.14457690322601
2025-05-27T16:19:41.513999Z,1.9310611240808129,-3.8632413074646266,0,-9.080722444774203
2025-05-27T16:19:41.523999Z,0.9664170096934654,0,4.5392232853025405,-7.440759984302936
2025-05-27T16:19:41.533999Z,0.9662302534207967,-4.8325521647951675,2.5114706724638225,-3.7683890582895785
2025-05-27T16:19:41.542000Z,-3.866228542261929,-22.25125476686074,-15.954132844568925,-26.798125658031857
2025-05-27T16:19:41.549999Z,0.9685699072914389,0,0,-0.2906146014680644
2025-05-27T16:19:41.572000Z,0,0,0,0
2025-05-27T16:19:41.618000Z,0.9699791462081109,0,0,0
2025-05-27T16:19:41.619999Z,1.9402405959212388,-6.79343133523691,3.7834141398018772,-6.795410839401939
2025-05-27T16:19:41.631000Z,-0.9709209192543256,-0.9709209192543256,-1.5543487795666167,-1.7485423906027364
2025-05-27T16:19:41.660000Z,3.886042181791005,-8.493256986596975e-4,5.344647275302705,-2.4295137498331343
2025-05-27T16:19:41.720000Z,11.653881089763729,0,6.020762099585575,0
2025-05-27T16:19:41.749000Z,0,0,0,0
2025-05-27T16:19:41.753000Z,0,-1.9423133012397287,0.19417475728644717,-0.3883608260935034
2025-05-27T16:19:41.762000Z,3.8842494176449804,1.9423133012397287,-4.17583170668312,-4.272964822766845
2025-05-27T16:19:41.897000Z,9.716285257206358,0,5.632599302085595,-3.594868121625794
2025-05-27T16:19:41.901000Z,11.647094396338709,0,3.3990648043324967,0
2025-05-27T16:19:41.927000Z,0,-1.9428793533027289,0.38846643169332395,0
2025-05-27T16:19:41.930999Z,2.913611441965891,-2.9144606025521824,2.814236171801987,-8.253188869344896
2025-05-27T16:19:42.069000Z,0,0,0,0
2025-05-27T16:19:42.117000Z,0,0,0,0
2025-05-27T16:19:42.176000Z,0,0,0,-7.208260588753568
2025-05-27T16:19:42.259000Z,0,0,0,0
2025-05-27T16:19:42.407000Z,0,0,0,0
2025-05-27T16:19:42.503000Z,0,0,0,0
2025-05-27T16:19:42.697000Z,0,0,0,0
2025-05-27T16:19:42.717000Z,0,0,0,0
2025-05-27T16:19:42.720000Z,0,0,0,0
2025-05-27T16:19:42.752000Z,0,0,0,0
2025-05-27T16:19:42.772000Z,0,0,0.4868525470680396,0
2025-05-27T16:19:42.780999Z,53.321554866223586,-13.620004051193568,0,-4.382099680118046
2025-05-27T16:19:42.792000Z,3.8761568845702143,-5.819403308726656,7.589286554861019,-1.5577082249285112
2025-05-27T16:19:42.813999Z,14.539817421197476,-0.9700732412909474,7.950744589093617,-4.268860667124841
2025-05-27T16:19:42.829999Z,9.669310364657235,6.767535425300508,0,-1.4546512499258313
2025-05-27T16:19:42.841000Z,0.967258307085217,-1.934797336016203,3.3938571511926696,1.8425225155027647
2025-05-27T16:19:42.851000Z,1.9344230643580929,-0.9673518749986343,6.2920175735481365,-0.29049640996703374
2025-05-27T16:19:42.865000Z,0.9667907388966057,0.9667907388966057,1.6459710055771737,1.3555252196839618
2025-05-27T16:19:42.869999Z,0,-2.8995312627655423,-3.9625204080895315,-6.959615182222656
2025-05-27T16:19:42.913000Z,0,0,0,0
2025-05-27T16:19:43.394000Z,0,0,0,0
2025-05-27T16:19:43.522000Z,0,0,0,0
2025-05-27T16:19:43.697000Z,0,0,0,0
2025-05-27T16:19:43.782000Z,22.311693788030773,0,0,-12.799257063376146
2025-05-27T16:19:43.871000Z,0,-2.9130456097625768,0.8747418302279542,0
2025-05-27T16:19:43.884000Z,6.795786873841081,6.795786873841081,0.3884626590755502,-1.8454037358672792
2025-05-27T16:19:43.917000Z,0,0,0,0
2025-05-27T16:19:44.002000Z,0,0,1.6524989223443143,-3.597559532226846
2025-05-27T16:19:44.028000Z,2.9170110567111607,0,0,-1.1669178794804225
2025-05-27T16:19:44.071000Z,0,-1.9449577033014975,0.1945109023449021,-3.988307502731381
2025-05-27T16:19:44.151000Z,6.821615038199447,-24.400968624584962,7.024184946815559,-35.488938411405435
2025-05-27T16:19:44.161000Z,15.66017741987391,-29.375318985427334,2.2546155416058866,-6.561647894534062
2025-05-27T16:19:44.170000Z,16.63975326431366,-4.88628682415726,4.995554594469098,-0.09799070068261528
2025-05-27T16:19:44.180000Z,2.932121410830213,-6.844961886582901,8.61318065561889,3.0350350975361096
2025-05-27T16:19:44.194999Z,0.9775648866483522,-3.911215460048467,1.07556846341339,-5.477415579342448
2025-05-27T16:19:44.200000Z,18.565139372843653,0,14.957988446862025,0.29350904743541406
2025-05-27T16:19:44.210000Z,10.739566567989911,-1.95388824381304,8.012820941543097,1.4662398305853586
2025-05-27T16:19:44.234999Z,4.890884422281694,0,1.955378274156594,-3.8140877213521662
2025-05-27T16:19:44.240000Z,11.731735412907618,-1.9565642793750726,12.120125239163393,0.8810394062397364
2025-05-27T16:19:44.250000Z,0,-0.9771827828197743,2.343589804394419,0
2025-05-27T16:19:44.308000Z,0,0,0,0
2025-05-27T16:19:44.313999Z,0.9764194705796925,0.9764194705796925,0.09767866649301737,-0.488407644652078
2025-05-27T16:19:44.335000Z,0,0,0,0
2025-05-27T16:19:44.364000Z,3.911215460048467,0,0.4887848321288857,0
2025-05-27T16:19:44.369999Z,0,0,-0.09776461214361376,-0.09776461214361376
2025-05-27T16:19:44.443000Z,0,0,0,0
2025-05-27T16:19:44.463000Z,0,0,0,0
2025-05-27T16:19:44.559000Z,1.9646365485570527,0,0,-0.6877748031497433
2025-05-27T16:19:44.559999Z,-0.9822700268191653,-2.9470995841762715,0.5895241559228381,0.5895241559228381
2025-05-27T16:19:44.637000Z,0,0,0,0
2025-05-27T16:19:44.730000Z,0,-24.58816090028737,18.114403948685798,-17.839672716633004
2025-05-27T16:19:44.742000Z,1.9714144962801328,-3.943217755022488,2.564984185218222,-3.947552677980859
2025-05-27T16:19:44.750000Z,7.884104084352472,0.0019422803587687554,-0.19886952931980062,-6.708644284292298
2025-05-27T16:19:44.763000Z,2.9536765537097054,-0.9844942168912851,0.9854935359587813,-0.5913427424264484
2025-05-27T16:19:44.769999Z,4.922955842054932,-4.926933567670488,20.807449179192083,0.492637532181206
2025-05-27T16:19:44.779999Z,-0.9852702111512457,-5.913077929262656,-8.385744726213673,-15.985981877246758
2025-05-27T16:19:44.789999Z,0,-6.903110146270208,1.18455342474455,-3.4544339962083725
2025-05-27T16:19:44.799999Z,0.9859502103104489,-1.9721920979032248,1.380629766600805,-3.0577872708770215
2025-05-27T16:19:44.811000Z,2.9581423082136737,0,1.183315256283457,0.1972289334917221
2025-05-27T16:19:44.821000Z,0.9858530101158891,-3.9443842341579938,0,-2.465227972114903
2025-05-27T16:19:45.002000Z,0,0,0,0
2025-05-27T16:19:45.055000Z,0,0,0,0
2025-05-27T16:19:45.088000Z,0,0,0,0
2025-05-27T16:19:45.105000Z,0,0,3.2616914630212435,-0.09885574475898551
2025-05-27T16:19:45.125000Z,0,-3.951397858386052,2.471198197731006,-4.152988233561139
2025-05-27T16:19:45.161000Z,0.9879958512204468,-1.9762845914117477,0.09878640896854307,0
2025-05-27T16:19:45.180999Z,4.93218259074002,-5.921831993029869,4.3421624650985535,-0.7896866922152412
2025-05-27T16:19:45.190000Z,-5.9224165189775135,-7.89772516737397,1.5804000310426503,-3.4552033237256197
2025-05-27T16:19:45.295000Z,0,0,0,0
2025-05-27T16:19:45.335000Z,9.848336427267235,0,9.458128783892406,-1.182895334856937
2025-05-27T16:19:45.339999Z,0.9843004092768837,-6.892816973214089,0.09851974089425397,-5.518655164995501
